artist_id	artist_name	is_in_US_Canada	location
ARWN9BE1187B999939	Revolver	True	Indiana
AR1BA6K1187B9A5656	Helen O'Connell with Jimmy Dorsey & His Orchestra	True	Lima, OH
ARV1P661187B990E78	Tonio K.	True	California
ARXOJUT1187B99356C	Mombasa	False	Mombasa, Kenya
ARPC1EC1187B99CEA0	Smokie	True	Bradford, England
ARFIM451187B9B5A42	Marcella Detroit	True	Detroit, MI
ARK7ADK1187B9AD6AA	Sequence	True	California - LA
ARRNTP51187B98BFCD	The Gallows	True	Minnesota
ARW66A21187FB5AD53	Patrick Green	True	Texas
ARPJTI51187B9B45FB	Billie Ray Martin	False	Hamburg, Germany
AR31JBY1187FB377A1	Bronski Beat	False	London, England
AR8DUTU1187B99FB3B	Crème De Menthe	False	Dublin
ARWA6NT1187FB3F15C	The Cure	False	Crawley, England
ARHH58I1187B99A148	Banner Pilot	True	Minnesota
AROEZR71187FB39CBA	Wiley	False	Bow (E3), London, UK
ARKCGQA122988F4775	Philip Bardowell	True	California - LA
ARFMF8F1187B9B6320	William King	True	Pikeville, Ky
AR29ZJN1187FB4D9E3	Guitar Wolf	False	Tokyo
AR1RM6Q1187FB3DB30	Ayben	True	NY - New York City
ARD80VO1187B991B4B	John Foxx	False	Eaves, Lancashire &amp; London
ARMUIPK11F4C8408F7	Arty Hill and the Long Gone Daddys	True	Maryland
ARCLOIE11F50C4D22B	Showtime (vocals)	True	Illinois
ARKFVXR1187B999712	Jupiter Sunrise	True	California - LA
ARJ2HED1187FB3EC23	Jimmy Giuffre	True	Dallas, TX
AR9KABQ1187B99E63B	Colin Gilmore	True	Texas
ARQ9CVU1187FB41A5A	Candy Bars	True	Florida
ARYT7HB1187B989A79	Mesa (Portuguese Group)	True	Alabama
ARK999C1187B9B3849	Reload & E621	False	Cornwall, England
AROMVBH123E29C285B	Mike Dunn & The Kings Of New England	True	Winter Park, FL
ARF1FZV1187B98C928	Tiny Bradshaw	True	Youngstown, OH
AREEDQK1187FB58714	Siegel-Schwall	True	Chicago, IL
AR1S5O61187B9898AC	Chris Eaton	True	California
ARXW4KU1187B99C4B0	The Eames Era	True	Baton Rouge, LA
ARKA5831187FB41206	Manu Dibango	False	Cameroon, Africa
ARITGYS11F4C843030	Earthworms	True	Missouri
ARUIWVR1187B9A27E2	Idiot Pilot	True	Bellingham, Washington
ARYVIIA1187B9A2BD4	Cold Sweat	True	Nebraska
ART5WO31187FB517FF	Five Man Electrical Band	True	Ottawa, Ontario, Canada
ARVYM3Y1187B99D1B3	New Mexican Disaster Squad	True	Orlando, FL
AREACYD1187FB566DE	Enya	False	Gweedore, Donegal, Ireland
ARHRY5S1187B99B96F	Static-X	True	Alabama
ARQBXBE1187B99BF79	Raul Cremona	False	Madrid
ARGSVEZ1187FB3ED64	BK & Associates and KJ-52	True	United States
ARU4ONW1187B995ACD	Carl	True	California - LA
ARG4O9Y1187B9ACC81	The Darkness	False	Norfolk, England
ARUCYJT1187B9B065D	Jill Cunniff	True	New York, NY
ARZ5CKV1187B9AE71A	The Brand New Heavies	False	London, England
ARFYGAY1187B98DCCA	Los Prisioneros	False	Dublin, Ireland
ARR696O1187B99C4D0	Lorene Drive	True	OZONE PARK, New York
AR8BZCC11C8A41503F	Ernie Halter	True	California - LA
ARVEOEX1187FB4E113	Jesse Saunders	True	Chicago, IL
AR9HLK81187B9AB1C3	Stemm	True	Buffalo, NY
AR5LZJD1187FB4C5E5	Britt Nicole	True	 NC
ARNB3DM1187B99B43A	Blueboy	False	Reading, England
AR2RE3F1187B98CA4E	Cindy Bullens / Louis St. Louis	True	Tennessee
ARQTQZM1241B9CB72E	Mike Danis	True	Oxford, MS
ARXJ26Y1187B992470	Connie Stevens	True	Brooklyn, NY
ARQJ6XF1187FB42753	Les McCann	True	California - LA
ARPK59D1187FB5144E	Bassekou Kouyaté_ Ngoni ba	True	Nashua USA
ARKU4MO1187FB38262	SeepeopleS	False	Welwyn Garden City, England
AR22R8A1187FB46B9E	Shanadoo	False	Tokyo
AR4RL6L1187FB3648C	Let's Get Out of This Terrible Sandwich Shop	True	California USA
AR358YS1187FB44A29	The Jordanaires	True	Springfield, MO
ARH1YK31187B9A219D	Onry Ozzborn (Feat Ill Bill)	True	Farmington, NM
ARMLQX21187B98F093	Paulette Reaves	True	Big Stone Gap, VA
ARBE9XH1187B9A826F	Joell Ortiz	True	Brooklyn, NY
ARY92411187FB46E82	Jai Uttal	True	California - SF
AR7N7MI1187FB46935	Sade	False	Ibadan, Nigeria
ARZPHO81187B9ADA0E	Dinah Shore	True	Winchester, TN
ARAPRJI1187B9ACEBD	Laura Cantrell	True	Nashville, TN
AR4LLTL1187FB397C1	Play Dead	True	Wisconsin
ARS8LZH1187FB3D7B5	Christian Morgenstern	False	D�orf, Germany
ARANS3K1187B9B4FEA	Dustin Kensrue	True	Orange County, CA
ARNI7XY1187FB4D2D1	Monty Montgomery	True	Jamaica
AROUJYB11F4C8485FE	Monique Ford	True	Alabama
ARDCQM61187B9951CE	Sneaky Sound System	False	Sydney, Australia
ARBV2G81187B98A27A	Malcolm Yelvington	True	Covington, TN
ARCENE01187B9AF929	Barleyjuice	True	Pennsylvania
ARC31NK1187FB4D520	Totimoshi	True	Oakland, CA
AROMBZC1187B988FEA	El-B	True	NY - New York City
AR7S8131187FB48519	Wild Honey	True	New York Grape and a Georgia Peach!
AR58MOD1187FB38A51	Daniela Mercury	False	Salvador, Bahia, Brazil
ARSSL0M1187B9BA408	Cedar Walton	True	Dallas, TX
AR8HQBB1187B99F7BB	Shai Hulud	True	Poughkeepsie, New York / Pompano Beach, Florida
ARFIP191187B98B863	Dani Stevenson	True	Atlanta, Georgia
AR5FGSX1187B9B5454	Chick Corea_ Gary Burton	True	Anderson, IN
AR5E44Z1187B9A1D74	Dwight Yoakam	True	Pikeville, KY
ARCY8M01187FB4D3D8	Anti-Pop Consortium	True	New York NY
AR8IYOI1187FB4B6C8	Luke Chable	False	Melbourne, Australia
ARYVVLF1241B9CC03B	Into It. Over It.	True	Chicago, IL
ARHRP6Q1187FB3F016	Buzzhorn	True	Milwaukee, WI
AREPHJU1187B98F3A9	Our Lady Peace	True	Toronto, Ontario
ARZ70Q01187B9B86A7	David Blue	True	Providence, RI
ARKQPMP1187FB520BF	Shane MacGowan And The Popes	False	Kent, England
ARFFP3K1187FB56320	Stan Kolev	True	Florida
ARG80UR1187FB39EC1	The Things	True	Maryland
ARHQIBC1187B9B72BE	Cappella	False	Italy
ARGU0YB1187FB4D532	Clap Your Hands Say Yeah	True	Brooklyn, NY
ARAWH5O1187B9892A4	PCP	True	Colorado
ARZY28S1187FB40BAB	Taboo	False	Cape Town, ZA
ARJ9YNU1187FB42B69	Sippie Wallace	True	Houston, TX
ARFFOCA1187B998BF3	Freestyles	True	Hawaii
AROCUWM11E2835DF3B	Todd Wolfe	True	Georgia
ARMRCET1187FB52049	Fergie / Soulja Boy Tell`em	True	Hacienda Heights, CA
ARVARQM1187FB51BD3	Peter Banks	False	London, UK
ARWQVLT12086C166EA	Rainman	False	Brisbane
ARZ6IWB1187FB59703	Point One	True	Washington
ARRCGEJ11F4C83BB8D	Steve Schneider	True	Michigan
ARDRQLI122988FE071	House of Broken Promises	True	Indio CA
ARAYCK21187B98EBFD	John Hooker	True	Clarksdale, MS
ARMYSP21187B98BDED	Adelaide Hall	True	New York, NY
ARLSGLC1187B9A969B	Vana	False	Pretoria
AR54HDS1187B9B8C64	Family Fantastic	False	Basildon, Essex , England
ARZF9IJ1187B9B0A4C	Sara	True	Medellín
ARNY31T1187B9B9CF8	The Cribs	False	Yorkshire, England
ARVIMM01187FB494A0	Luca	False	DENMARK
ARJBPAG1187B9B555E	Mick Abrahams from Jethro Tull	False	Luton, Bedfordshire, England
AR7LDUT1187B991C12	Reunion Show	True	Long Island, NY
AREUT471187FB47D1D	Newworldaquarium	True	020
ARCLONV1187FB5C1A3	Nico Muhly	True	NY - New York City
AR0YHRY1187FB58249	Alberto Iglesias	False	San Sebasti� Spain
AR34NLL1187B989E94	David Lyndon Huff	True	Tennessee
ARP3Y8L1187B99885B	Vesta	True	Coshocton, OH
ARVMI9S1187B99A7B0	Nell Bryden	True	NY - New York City
ARZPPGI1187FB4DA4A	Brandon Fields	True	Indiana
ARB5IOF1187B98B23F	Barbara Randolph	True	Detroit, MI
ARBVAQ81187FB45E29	Desireless_ Mic-éco	False	GERMANY
AR33D4S1187B9BA51E	Kristy Thirsk	True	Vancouver, BC
ARCJVPE122C8676DBC	Jocelyn Deloumeaux	True	Guadeloupe French
ARBRRHM1187B9A459F	El Goodo	False	Resolven, Wales
ARRSW6F1187FB52CF2	Migue Garcia	True	NY - New York City
AR9LHKP1187FB5A10B	Sven-R-G	False	DE
ARZGLWB1187B99BF75	Aztec Two-Step	True	Boston, MA
ARYSWSN1187FB569CC	James Cotton	True	Tunica, MS
ARHLCXW122ECCB7DCE	Sound FX	True	Florida
ARS42YB1187B9B0C56	The Cloud Room	True	Brooklyn, NY
ARLBAAZ1187FB4C062	Alphabeat	False	Denmark
ARZXDUW1187B9AE3AA	Dead Red Sea	True	Baltimore, MD
AR2L7JG1187B98CE00	Sanford Clark	True	Tulsa, OK
AR0GEN21187B9A3D5C	Knuckles	True	California - LA
ARTIGXH1187B992658	Chapterhouse	False	Reading, England
ARO4ZPQ1187FB5083E	Denim	True	Texas
AR059VT1187FB40FCD	Kylesa	True	Savannah
ARCYQVL1187B9AB335	Valery	True	MIAMI BEACH/BOGOTA-Colombia/
AR58PJ31187B9B2E0A	Seth Lakeman	False	Dartmoor
AR507CP1187B9B34FF	Fair Weather	True	Virginia
ARYBXVO1187FB3ACEB	Corvo	True	Oklahoma
ARPMIPU1187B98B1D5	Pat Kelly	True	Kingston, Jamaica
ARQ7FAV1187B99D5C3	Deon Estus	True	New Jersey USA
ARZW6ZR1187FB39BF7	Rabbit In The Moon	True	Los Angeles 
ARCFBVS11E8F5BFE7E	Threat From Outer Space	True	Alameda California USA
AR89WMN119B866955B	Esco	False	Madrid - Berlino - Padova - Venezia
ARVVKBP11EB9C824E3	Carrie Biell	True	Washington
ARI08MT1187FB57312	C-Bo	True	California
ARIICJY1187B9AB2D0	The Vocokesh	True	Milwaukee, WI
ARC51DL1187B9A9FED	Deerhoof	True	San Francisco, CA
AR98AOE1187B9AC952	Dismantled	True	California - LA
ARCN6SF1187B9B45A2	Drome	False	Catalonia, ES
ARA7EEC1187FB4C392	Snowgoons	False	Karlsruhe, Germany
ARXA0MM1187B9A0683	Kaddisfly	True	Portland, OR
AR06ZYM1187B992A34	Lowgold	False	London, England
ARNBUWE11F50C47C6D	Dedo	False	ferrara/bologna, Italy
AREKO7P1187B99F0DD	Darc Mind	True	Long Island, NY
ARA77HV1187B9AC51B	The Distance	False	London
AR2TSU61187FB5C4F0	Silkk The Shocker	True	CP3
AR7XILV1187FB4416D	Lou Donaldson	True	Badin, NC
ARDL6T21187FB36FDD	Clifton Chenier	True	Opelousas, LA
AR6UMMD1187FB4BF3E	Big Business	True	Seattle, WA
ARU0MF21187FB575AB	F & K	True	TAMPA, Florida
ARJ9W3A1187FB40FE9	Protokoll	True	Boston, MA
ARA1WSX1187B990212	Cliff Eidelman	True	California - LA
AR5R1EG1187FB3E94F	Linda Eder	True	Brainerd, MN
ARHLKXN119B8667C48	Amanda Diva	True	NY - New York City
ARUIEV91187B9A3606	Adalberto Álvarez	True	Cuba
ARALLLJ11F4C83E015	Cheb i Sabbah	False	Algeria
ARZNQEM11F4C83B660	Les Paul_ Mary Ford	True	Waukesha, WI
ARC7G3X1187B988FAA	Shakermoon	False	Switzerland
ARHMCAQ1187FB3D99E	Binomio de Oro	True	SAN ANTONIO, Texas
AR1NHBS1187FB4CA7D	Young Marble Giants	False	Cardiff, Wales
ARSC68Z1187FB4C341	Monotones	True	Newark, NJ
AR235W21187B99591D	Chava Flores	True	México, D.F.
AR0XFXQ1187B98C49F	The Bachelors	False	Dublin, Ireland
AR42MHZ1187FB39CAC	Trini Lopez	True	Dallas, TX
ARK0I601187FB361D9	Junior Brown	True	Kirksville, IN
ARG1Q0H1187FB40685	Lagarto Amarillo	False	Spain
AR1PQST1187FB4D913	William Bell	True	Memphis, TN
AR62PZ51187B991406	Charles Wilson	True	Chicago, IL
ARXP9GE1187FB3ED0E	Becky Baeling	True	Rochester, MI
ARMS3AC1187B9936B0	The Mediaeval Baebes	False	UK - England - London
AR9BVRM1187FB51139	Hallows Eve	True	Georgia
AR7RU731187B9AA490	Povia	False	Island of Elba, Italy
ARRCPYB1187B98BECE	James Blundell	False	AUSTRALIA - Queensland
AR9IOPP1187FB3D174	The Child Molesters	True	NEW HAVEN
ARZOKP91187B98FC2C	Philmore	True	Oklahoma
AR9LOI81187FB54298	The Briefs	True	Seattle, WA
AR8WSBG1187B9A69F0	Things To Come	True	Staunton, Va
AR9VTWU1187FB571BB	Estradasphere	True	Seattle, WA
ARBRIE41187FB4D1BE	10 Years	True	310, Louisiana
AR5804W1187FB49945	Conflict	False	London, United Kingdom
ARAH11Z1187FB3F42F	Preston Epps	True	Oakland, CA
AR51M6R1187FB4D086	Hasil Adkins	True	Madison, WV
AR1BRHR1187FB500D4	Jackviper	True	Houston Texas USA
ARZDCMY122BCFCC2B0	Charlie Straight	False	UK - England - South East
ARHJBJU11F4C83D8B3	Colour	True	Kingston
AREWALY1187B9A05A8	Jay-Z / Linkin Park	True	Los Angeles, CA
ARNCRSF1187B9AA857	Bucktown Kickback	True	Nashville, TN
AR4D95M1187B991CAC	Martin Briley	False	England
AR7H4071187B9A9BE9	Roomful Of Blues	True	Providence, RI
ARCTIJY12454A4D22E	Spencer Brewer/Eric Tingstad/Nancy Rumbel	True	California
ARGDUTG11F4C847063	Hungry March Band	True	NY - New York City
ARVH3N31187FB5B0F6	The B-Sides	True	New York
ARABFPY1187B9A5834	Paul Di'Anno	False	Chingford, London
AR5ZY7R1187B996302	The Continentals	True	Washington DC
ARACKMU11F50C48CD8	Infinito 2017	True	Illinois
AR4GG431187B9B0F49	Kenickie	False	Sunderland
AR584781187FB3BAE8	40 Below Summer	True	New Jersey
AR7OEB71187B995A17	Henri Pousseur	False	Malm�, Belgium
ARXZIHJ1187B9A4ED9	Ray Conniff;Billy Butterfield	True	Attleboro, MA
ARENV7G1187B99B14D	Iry LeJeune	False	Point Noir, LA
AR6XEHV1187FB43D1A	Bonnie Raitt	True	Burbank, CA
ARV1JVD1187B9AD195	Loudon Wainwright III (Lucy Wainwright Roche)	True	Chapel Hill, NC
AR81C931187B9A7747	Georgia Gibbs	True	Worcester, MA
AROW8Q61187FB40400	Jennifer Warnes	True	Seattle, WA
AR1IUFD119B866994E	Frankie Yankovic	True	Ohio
ARDRGNI11F4C845AC2	Sixguns Over Tombstone	True	Canada
AR3DEGZ1187B99BEA0	Free Agents	True	California - SF
ARENTAI1187FB4CFED	The Wake	False	Glasgow, Scotland
ARU3YGX1187B9A548C	The Ukulele Orchestra Of Great Britain	False	Great Britain / UK
ARCU2G21187FB4CFA6	A Girl Called Eddy	True	Neptune, NJ
ARUAMW81187B9AE7A5	H.P. Lovecraft	True	Maryland
AR8NEL71187B993C4A	Tyra B	True	PETERSBURG, Virginia 
ARNXYNM1241B9CB99B	MADISON	False	Manchester
ARGBMHT1187FB4CD32	Black Mamba	True	California
ARJRB6I1187B9AC840	Connells	True	Raleigh, NC
ARMVYI01187FB382EF	Charlie Parker	True	Kansas City, KS
ARQ7FMX1187B9A8689	Atom Heart	False	Norwich, UK
AREPU3F1187FB4E9CC	Frida	False	Sweden
ARR1H791187FB55AB9	The Gift	True	Montreal
ARCOG2C1187FB43320	Tim Green	True	Maryland
ARFOCWJ1187B98EFC9	Chalk	True	Cincinatti, OH
ARXFAOQ1187B9A3616	Dave And Ansel Collins	True	Jamaica
AR7XDC11187B98EFEC	Max Tundra	False	London
ARKYA2I1187B9AD926	Running Wild	False	Hamburg, Germany
ARBN1P61187B9AAD90	Mandala feat. Beth Macari	False	ISRAEL
ARTY7931187FB58DD3	Kristet Utseende	False	SWEDEN
AR6LM3I1187B9B2B34	Cornershop	False	London, England
ARA1LS81187B9B98FB	Martin Carthy	False	Hatfield, Hertfordshire, England
AR2XCXR1187FB3B757	Grupo X	False	London
ARLUQYP1187B9B6BA0	Steven Wright	True	New York, NY
ARYJFTF1187B996719	In Clover	True	Virginia
ARAYPG31187B98B527	Silver City	True	Georgia
AR2OGF01187FB49409	Jon Lord With The Hoochie Coochie Men	False	Leicester, Leicestershire, Englan
AR08DYV1187B99A0D7	Reach 454	True	New York, NY
ARBN9HR1187B9B920E	Chris Whitley	True	Houston, TX
ARKQN8X1187B99221C	Joe Rogan	True	Newark, NJ
ARIRRFY11F4C84139C	Hip-Hop Beats	True	Hawaii
ARVY7RE1187B9909BE	Steve Lawrence	True	Brooklyn, NY
ARAVYL81187FB3C6D6	Dispatch	True	Boston, MA
ARB27JS1187B9ABFA5	Aarktica	True	NY - New York City
ARH4E441187B9B22D1	Government Issue	True	Washington, DC
AR9AN471187B99E0DA	Scott Wesley Brown	True	Atlanta Georgia USA
ARB1LM61187FB4DDF4	Leroy Van Dyke	True	Spring Fork, MO
ARR3VIB1187B9A1475	Meliah Rage	True	Massachusetts
ARBY2UT1187B9964D1	Junction 18	True	Boston, MA
ARYYGRP1187B9A4719	Travis Tritt	True	Marietta, GA
AR10KZ91187FB43B99	Young Buck	True	Nashville, TN
ARYPW621187FB5B49E	Stephen Kellogg & The Sixers	True	Northampton, MA
ARRB15P1187FB3B0DF	Wynona Carr	True	Cleveland, OH
ARQZAK11187B9955F0	Studebaker John & The Hawks	True	Illinois
ARVMXZF122BCFCBBB3	Souls Harbor	True	Alabama
ARTS9WY1187B98C70B	Big Bud	True	Florida
AR1RP9I1187FB3879B	Retrograde	True	CANADA - Ontario
ARP56IY1187FB4C172	Jah Thomas	True	Jamaica
AR4BM7E1187B9B0524	Deemi featuring Styles P	True	New York, NY [Brooklyn]
AR2XH7R1187B998D30	Renato Borghetti	True	Brazil
AR7S40Z1187B9925BB	Man on Earth	True	New York City
ARCH61M1187FB5A8BB	Thinking Fellers Union Local 282	True	San Francisco, CA
ARR7LQB1187FB5CA2D	Ruby Andrews	True	Hollandale, MS
ARV0VRA1187FB5C825	Louise Attaque	False	Paris, France
AR9DT4M1187FB3DC00	Circa Survive	True	Philadelphia, PA
AR8IZBK1187FB55EAA	Horace Silver Quintet And Trio	True	Norwalk, CT
ARMFKUH1187B98E387	Ina Deter	False	Berlin, Germany
ARLC2K11187B9AB289	Doyle Lawson & Quicksilver	True	Kingsport, TN
ARXE1EM1187B98E8CE	James Keelaghan	True	Calgary, Alberta, Canada
ARX5KS11187B99EEF8	Snook	True	NY - New York City
AR223M11187B9ADDD6	Marty Robbins	True	Glendale, AZ
ARKBQQ51187B9A946E	Mutlu	True	Pennsylvania
ARTHSFQ1187B991291	Andrew Ard	True	Mass. - Boston
ARMTC9H1187FB44BB8	This Providence	True	Seattle, WA
AR8M4A11187B9B1251	Jimmy Edwards_ Enid Lowe & Chorus	True	Pennsylvania
ARVH6LM1187B994D1B	Clay Davidson	True	Saltville, VA
ARYNLM31187B9B1F18	Jacques Offenbach	False	Cologne, Germany
ARFRXTO122ECCBD84F	Jazzimodo	False	Chile
ARH3WCG1187B98D831	Gray Matter	True	Washington, DC
AR20DI61187FB3D3B7	Ollie Nightingale	True	Batesville, TN
AR1SFKQ1187B98AF13	Lauren Wood	True	California - LA
AR0KOD7119B8669AFA	Katie Herzig	True	Mobile, AL
AROKHRS1187B9B69CA	The Pink Noise	True	Longwood Florida USA
AR7KKE01187FB3D87B	Russell Malone	True	Albany, GA
AR4LNJ611C8A42BBD2	No Gravity	False	Slovak Republic
ARUI3OM1187FB582DC	immanu el	False	SWEDEN
ARRN1LK1187FB3E99D	Miss Kittin	False	Grenoble, France
ARUFCK91187FB461F6	Traxamillion	True	CA
AR7MKJP1187FB3BA95	The Birthday Party	False	Melbourne, Australia
ARBUOMY1187B99F2EB	4-Tay	True	California - SF
AR3DCWS1187B9A4416	Cartel	True	CHICAGO, US
ARJTGYP1187B9AC9D6	Orange Range	False	Okinawa, Japan
ARK4I6N1187B9919AD	Peace_ Love & Pitbulls	True	Georgia
ARS8X8R1187FB57499	The Attack	False	London, England
AR2NXX01187B9A94D5	Erik	True	Guadeloupe
ARB999Q1187B9B22E5	Fairmont	True	New Jersey
AR34Q0G1187B99EF8A	Area Code	True	Tennessee
ARGGIYW12086C11875	Flashguns	False	London
AR1SGEV1187FB3C1DE	The Roulettes	False	Liverpool, UK
ARG1J161187B9B2544	Nick Thompson	True	NY - New York City
ARV3K201187FB3A680	Helen Shapiro	False	Bethnal Green, London, England
ARRTNCD122ECCBCCC5	Kasban	False	SWEDEN
ARZWCRQ11F50C50A20	Spaniels	True	Gary, IN
AR7D46F1187FB3DA84	K-Klass	False	Wrexham, Wales
ARC3SYF1187B996ECB	E.S.G.	True	Texas
AR4L03M1187FB5713E	Slo Burn	True	Virginia
ARPAWTO1187B98BC13	Kieran Kane	True	Queens, NY
ARIOCR01187B9B4248	Bizarre	True	Detroit, MI
ARS2OWD1187B995FB1	Tuesday	True	Michigan
AR08MVH1187B992A8F	Snub	True	Bournemouth
ARMNYLZ1187FB3FD19	Cuatro Gatos	False	ES
ARGM4PB1187FB3DEFB	Luz Casal	False	Baimorto, La Coruna, Spain
AR32RXI1187B9BA168	The Undertones	True	Notre Dame, IN
ARYJ9QO1187B9A0941	My Name Is Nobody	False	ISRAEL
ARNH6Q11187FB40FDD	Jeru The Damaja	True	Brooklyn, NY
ARO2VQ61187FB4DFC8	Buddy Greco	True	Philadelphia, PA
ARFPH5A11C8A42C51E	Twilight Circus	False	Netherlands
ARNJ2WK1187B996987	Joe Clay	True	Gretna, LA
AR3F6FW1187B99FBB3	NukleoN	True	Los Angeles, CA
ARM3D921187B9A84DA	Aslyn	True	Atlanta, GA
ARKGS2Z1187FB494B5	Crowded House	False	London, England
ARK7IH31187B993C4E	Fully Loaded	True	New Jersey
ARX922R1187FB5960C	Pop Tarts	False	Popworld
AR46YCP1187FB5C794	Progression	False	Brighton
ARSNBPS122988F424B	Rusty Tromble & The Sanchez Six	True	Florida
ARHLC7T1187B9B8798	Betty Wright	True	Miami, FL
AR5GFCY1187B9976B1	Richard Barone	True	Tampa, FL
ARWPVIL1187B98E174	Highway 101	True	Los Angeles, CA
ARDH8ZR1187FB3D29C	Chicago Bob Nelson	True	Massachusetts
ARFNIZS1187B996EFE	Edgar Oceransky	True	Mexico, D.F.
AR97EHA1187B98AD5F	Blind Blake	True	Jacksonville, FL
ARSFB701187FB5B242	London After Midnight	True	California
ARUV9R01187FB3A240	David Grant	False	Hackney, East London, England
ARYW1481187B9A5317	Realm	True	Georgia
ARL17PR1187FB4D10A	Talitha Mackenzie	True	New York, NY
ARKU3Z61187FB51DCA	Rihanna	True	St Michael, Barbados 
AROHZJD122ECCBD7A6	Dogzuki	False	UK - England - South East
ARGSVYM11F4C83B22C	Cristian Paduraru	False	JAPAN
AR1EC9B1187FB3ECC5	Firefall	True	Boulder, CO
ARTZGR31187B993241	Russell Simmons	False	50
AR7CT141187B9955A8	Denise Lopez	True	New York, NY
ARCXHLM11E8C26AEE0	Star Off Machine	True	California
ARMDJAN119B8668B8E	Atto (2lux)	True	NY - New York City
AR2GVVL1187B9ACE0B	Graham Gouldman	False	Manchester, Lancashire, England
ARVFDUT1187FB3C44E	Deerhunter	True	Atlanta, GA
ARFULGF1187FB5690C	Galaxie 500	True	Boston, MA
ARJF7F51187B9A6E76	Owen Temple	True	Texas
ARB6SD11187B9941FD	Bessie Tucker	True	Texas
AR5OM571187FB52F3E	Guitar Shorty	False	Beirut, Lebanon
AR6KUF71187B995F48	707	True	Detroit, MI
ARXRVY51187B99E98E	Jim Bryson	True	Ottawa, ON, Canada
ARJPE3S1187B98B48E	Makyo	False	UK
ARTIU041187FB4D00E	Lou Rawls	True	Chicago, IL
AR2GAGN1187B9A07C9	Neikka RPM	True	New York
ARKZ68G1187B98B189	Gang Of Four	False	Leeds, England
ARHPE391187B98F05B	Gerald Jay Markoe	True	montreal north Quebec Canada
AR1UBH11187FB3643A	Don McLean	True	New Rochelle, NY
AR35AU21187FB44256	Readymade	True	CANADA - Ontario
ARDKVHH1187B9AE9F0	Anathallo	True	Mount Pleasant, MI
AR994RQ1187B98FE6B	Pupo	False	Italy
ARAN88X1187B99CA25	Looker	True	NY - New York City
ARU1D2V1187B98CA24	Organ	True	Minnesota
ARKG9A11187FB52CFE	CeCe Peniston	True	Dayton, OH
ARZYBUG1187B992CB6	ANTONELLA RUGGIERO	False	Milano
ARXPFF91187B988F9F	Lighter Shade of Brown	True	Riverside, CA
ARY8WID1187B98EC81	Lexxus (feat. Lady Saw)	False	Spain
ARGKGSB1187B98BCDB	Whitecross	True	Iowa
ARAIZ9O1187B99A89C	Monster Mike Welch	True	Boston, MA
ARXZQH21187B98DA31	Floyd Jones	True	Marianna, AR
ARRKW5P1187FB388E4	Spor	True	Ohio
ARI19P11187FB50F86	Mumm-Ra	False	Bexhill-On-Sea, England
ARXLV481187B98A05C	Arpeggio	True	California
AR1VQH21187B9B2BB7	The Flys	False	Melbourne, Australia
AR1MXPF1187FB3AE6E	Don Walser	True	Brownfield, TX
ARJOCR71187B99286F	Reckless Kelly	True	Bend, Oregon
ARM5OQM1187B99FF03	Watain	False	Uppsala, Sweden
AR5OQSV1187B9953AF	Eastmountainsouth	True	Los Angeles, CA
ARGKUH81187B98B11A	The Beat Poets	True	Great Britain / UK
ARV0YNY1187B9B522B	The Gories	True	Detroit, MI
ARN1J741187B99EFB9	Cross Country	True	Auburn, CA
AR37E341187B989A3E	Wilshire	True	GREENSBORO, North Carolina
AR7V7V51187B9A66FD	Zeena Parkins	True	Detroit, MI
AR6QQQE1187B9AFDC3	Sick Jacken_ Cynic_ Planet Asia_ Bacardi Riam	True	PICO UNION, California
ARZMGLH1187FB48FCE	SSM	True	Detroit, MI
AREPWXH1187B99019B	Roch Voisine	True	St. Basile, New Brunswick, Canada
ARGIX4Q1187B9AC081	Redjetson	False	London, UK
ARLHWH71187FB4839A	Lenny LeBlanc	True	Leominster, MA
ARQ94TX1187B9AD724	Cissy Houston	True	Newark, NJ
ARZ1RY31187FB40835	Gene Harris	True	Benton Harbor, MI
ARDNZL61187B98F42D	Seeed feat. Elephant Man	False	Bonn
ARJLK4N1187FB35EAF	THE INK SPOTS	True	Indianapolis, IN
ARPKLK81187FB42AC9	Death SS	False	Pesaro, Italy
ARE76ZP1187FB49955	Flashlight Brown	True	Guelph, Canada
ARWMGNA1241B9CD4EA	Lex Empress	False	Amsterdam
ARZ5H0P1187B98A1DD	Snoop Dogg	True	Long Beach, CA
ARO82IZ1187B99C0F9	Tora! Tora! Torrance!	True	Minneapolis, MN
AR78ASP1187B9A6191	Matt Pur	True	Illinois
ARLVGHN1187B98B1AF	Twinkle	False	Surbiton, Surrey, England
ARRU6BI1187FB5129D	Jimmy Ruffin	False	Colinsville, MS
ARMRWRP11E8F5C02E3	A Thousand Shades of Cold	True	New Ringgold Pennsylvania USA
ARRKKHR11E8BC5EA84	Splash Candy	True	Iowa
ARQZLCM12086C16EFC	Cymbals Eat Guitars	True	New York NY
ARVOEXN1187B9A1104	The Jazz Mandolin Project	True	NY - New York City
ARYRTMO1187FB3CC3B	Emma	False	Aarhus, Denmark
AR9SKZV1187FB57E1D	The Horrors	False	London, UK 
ARF9YM51187B99C1FD	Matthew West	True	Franklin, TN
ARPYZZN1187B9B1FB2	The Black Sorrows	False	Australia
AREKZKE11F50C4A7D8	Rocker-T	True	Wisconsin
AR336PG1187FB3DC6E	Oceansize	False	Manchester, England
